x,y
0.051020,0.510764
0.051020,0.520851
0.051020,0.530939
0.051020,0.541026
0.051020,0.551113
0.051020,0.561201
0.051020,0.571288
0.051020,0.581376
0.051020,0.591463
0.051020,0.601550
0.051020,0.611638
0.051020,0.621725
0.051020,0.631812
0.051020,0.641900
0.051020,0.651987
0.051020,0.662074
0.051020,0.672162
0.051020,0.682249
0.051020,0.692336
0.051020,0.702424
0.051020,0.712511
0.051020,0.722598
0.051020,0.732686
0.051020,0.742773
0.051020,0.752860
0.051020,0.762948
0.051020,0.773035
0.051020,0.783122
0.051020,0.793210
0.051020,0.803297
0.051020,0.813384
0.051020,0.823472
0.051020,0.833559
0.051020,0.843646
0.051020,0.853734
0.051020,0.863821
0.051020,0.873908
0.051020,0.883996
0.051020,0.894083
0.051020,0.904170
0.051020,0.914258
0.051020,0.924345
0.051020,0.934432
0.051020,0.944520
0.051020,0.954607
0.051020,0.964694
0.051020,0.974782
0.051020,0.984869
0.051020,0.994956
0.071429,0.007640
0.071429,0.017715
0.071429,0.027790
0.071429,0.037865
0.071429,0.047939
0.071429,0.058014
0.071429,0.068089
0.071429,0.078163
0.071429,0.088238
0.071429,0.098313
0.071429,0.108388
0.071429,0.118462
0.071429,0.128537
0.071429,0.138612
0.071429,0.148686
0.071429,0.158761
0.071429,0.168836
0.071429,0.178911
0.071429,0.188985
0.071429,0.199060
0.071429,0.209135
0.071429,0.219209
0.071429,0.229284
0.071429,0.239359
0.071429,0.249434
0.071429,0.259508
0.071429,0.269583
0.071429,0.279658
0.071429,0.289732
0.071429,0.299807
0.071429,0.309882
0.071429,0.319957
0.071429,0.330031
0.071429,0.340106
0.071429,0.350181
0.071429,0.360256
0.071429,0.370330
0.071429,0.380405
0.071429,0.390480
0.071429,0.400554
0.071429,0.410629
0.071429,0.420704
0.071429,0.430779
0.071429,0.440853
0.071429,0.450928
0.071429,0.461003
0.071429,0.471077
0.071429,0.481152
0.071429,0.491227
0.071429,0.501302
0.071429,0.511376
0.071429,0.521451
0.071429,0.531526
0.071429,0.541600
0.071429,0.551675
0.071429,0.561750
0.071429,0.571825
