x,y,cell_number,p_stat, vel_u, vel_v
0.112245,0.011370,495,101344.564639,2.940261,0.236968
0.112245,0.021407,496,101344.394998,2.995550,0.377372
0.112245,0.031444,497,101344.316275,3.029556,0.322096
0.112245,0.041481,498,101344.195019,3.060587,0.344611
0.112245,0.051517,499,101344.088233,3.089276,0.339469
0.112245,0.061554,500,101343.976002,3.118642,0.342343
0.112245,0.071591,501,101343.864035,3.147785,0.343019
0.112245,0.081628,502,101343.750915,3.176963,0.344015
0.112245,0.091665,503,101343.636921,3.206117,0.344792
0.112245,0.101702,504,101343.521989,3.235264,0.345454
0.112245,0.111738,505,101343.406126,3.264397,0.345985
0.112245,0.121775,506,101343.289333,3.293521,0.346390
0.112245,0.131812,507,101343.171618,3.322628,0.346669
0.112245,0.141849,508,101343.052992,3.351719,0.346826
0.112245,0.151886,509,101342.933473,3.380787,0.346861
0.112245,0.161923,510,101342.813080,3.409831,0.346776
0.112245,0.171960,511,101342.691839,3.438841,0.346574
0.112245,0.181996,512,101342.569778,3.467814,0.346254
0.112245,0.192033,513,101342.446928,3.496742,0.345818
0.112245,0.202070,514,101342.323322,3.525620,0.345267
0.112245,0.212107,515,101342.198999,3.554438,0.344601
0.112245,0.222144,516,101342.073996,3.583191,0.343822
0.112245,0.232181,517,101341.948357,3.611869,0.342929
0.112245,0.242218,518,101341.822123,3.640466,0.341924
0.112245,0.252254,519,101341.695342,3.668971,0.340806
0.112245,0.262291,520,101341.568060,3.697378,0.339575
0.112245,0.272328,521,101341.440327,3.725677,0.338232
0.112245,0.282365,522,101341.312193,3.753861,0.336777
0.112245,0.292402,523,101341.183711,3.781918,0.335210
0.112245,0.302439,524,101341.054935,3.809842,0.333531
0.112245,0.312476,525,101340.925922,3.837622,0.331739
0.112245,0.322512,526,101340.796726,3.865251,0.329836
0.112245,0.332549,527,101340.667408,3.892717,0.327822
0.112245,0.342586,528,101340.538025,3.920014,0.325695
0.112245,0.352623,529,101340.408641,3.947129,0.323458
0.112245,0.362660,530,101340.279315,3.974057,0.321109
0.112245,0.372697,531,101340.150111,4.000785,0.318649
0.112245,0.382734,532,101340.021093,4.027306,0.316078
0.112245,0.392770,533,101339.892327,4.053609,0.313397
0.112245,0.402807,534,101339.763877,4.079687,0.310606
0.112245,0.412844,535,101339.635811,4.105528,0.307706
0.112245,0.422881,536,101339.508195,4.131126,0.304698
0.112245,0.432918,537,101339.381099,4.156468,0.301581
0.112245,0.442955,538,101339.254590,4.181548,0.298357
0.112245,0.452991,539,101339.128739,4.206355,0.295027
0.112245,0.463028,540,101339.003613,4.230881,0.291590
0.112245,0.473065,541,101338.879285,4.255117,0.288050
0.112245,0.483102,542,101338.755822,4.279054,0.284405
0.112245,0.493139,543,101338.633297,4.302682,0.280658
0.112245,0.503176,544,101338.511779,4.325995,0.276810
0.112245,0.513213,545,101338.391341,4.348982,0.272861
0.112245,0.523249,546,101338.272050,4.371636,0.268814
0.112245,0.533286,547,101338.153980,4.393947,0.264669
0.112245,0.543323,548,101338.037198,4.415909,0.260429
0.112245,0.553360,549,101337.921776,4.437511,0.256094
0.112245,0.563397,550,101337.807783,4.458749,0.251666
0.112245,0.573434,551,101337.695289,4.479611,0.247147
0.112245,0.583471,552,101337.584360,4.500093,0.242539
0.112245,0.593507,553,101337.475067,4.520185,0.237843
0.112245,0.603544,554,101337.367475,4.539881,0.233061
0.112245,0.613581,555,101337.261652,4.559172,0.228194
0.112245,0.623618,556,101337.157662,4.578054,0.223246
0.112245,0.633655,557,101337.055572,4.596518,0.218217
0.112245,0.643692,558,101336.955444,4.614558,0.213110
0.112245,0.653729,559,101336.857342,4.632166,0.207927
0.112245,0.663765,560,101336.761326,4.649339,0.202669
0.112245,0.673802,561,101336.667459,4.666068,0.197339
0.112245,0.683839,562,101336.575798,4.682349,0.191939
0.112245,0.693876,563,101336.486402,4.698174,0.186470
0.112245,0.703913,564,101336.399326,4.713539,0.180936
0.112245,0.713950,565,101336.314629,4.728438,0.175337
0.112245,0.723987,566,101336.232360,4.742868,0.169676
0.112245,0.734023,567,101336.152576,4.756820,0.163955
0.112245,0.744060,568,101336.075324,4.770294,0.158176
0.112245,0.754097,569,101336.000655,4.783280,0.152342
0.112245,0.764134,570,101335.928615,4.795779,0.146453
0.112245,0.774171,571,101335.859253,4.807783,0.140513
0.112245,0.784208,572,101335.792609,4.819290,0.134523
0.112245,0.794245,573,101335.728729,4.830294,0.128485
0.112245,0.804281,574,101335.667650,4.840795,0.122401
0.112245,0.814318,575,101335.609413,4.850786,0.116273
0.112245,0.824355,576,101335.554054,4.860266,0.110102
0.112245,0.834392,577,101335.501607,4.869231,0.103892
0.112245,0.844429,578,101335.452104,4.877680,0.097643
0.112245,0.854466,579,101335.405577,4.885607,0.091356
0.112245,0.864502,580,101335.362052,4.893014,0.085035
0.112245,0.874539,581,101335.321555,4.899895,0.078680
0.112245,0.884576,582,101335.284109,4.906252,0.072294
0.112245,0.894613,583,101335.249736,4.912080,0.065877
0.112245,0.904650,584,101335.218451,4.917380,0.059431
0.112245,0.914687,585,101335.190271,4.922150,0.052958
0.112245,0.924724,586,101335.165209,4.926390,0.046462
0.112245,0.934760,587,101335.143270,4.930100,0.039937
0.112245,0.944797,588,101335.124473,4.933278,0.033402
0.112245,0.954834,589,101335.108790,4.935928,0.026821
0.112245,0.964871,590,101335.096267,4.938042,0.020269
0.112245,0.974908,591,101335.086868,4.939611,0.013649
0.112245,0.984945,592,101335.080535,4.931828,0.007028
0.112245,0.994982,593,101335.077462,4.914678,0.001894
0.132653,0.013856,594,101344.528669,2.940409,0.285475
0.132653,0.023868,595,101344.355373,2.996762,0.445533
0.132653,0.033880,596,101344.280443,3.033075,0.377175
0.132653,0.043891,597,101344.154994,3.064123,0.407113
0.132653,0.053903,598,101344.049151,3.092970,0.398466
0.132653,0.063914,599,101343.935306,3.122548,0.402526
0.132653,0.073926,600,101343.822627,3.151862,0.402744
0.132653,0.083938,601,101343.708499,3.181235,0.403777
0.132653,0.093949,602,101343.593551,3.210583,0.404473
0.132653,0.103961,603,101343.477647,3.239922,0.405080
0.132653,0.113972,604,101343.360814,3.269252,0.405551
0.132653,0.123984,605,101343.243056,3.298567,0.405892
0.132653,0.133996,606,101343.124384,3.327867,0.406104
0.132653,0.144007,607,101343.004815,3.357146,0.406186
0.132653,0.154019,608,101342.884365,3.386404,0.406139
0.132653,0.164030,609,101342.763058,3.415630,0.405963
0.132653,0.174042,610,101342.640918,3.444824,0.405657
0.132653,0.184054,611,101342.517974,3.473976,0.405223
0.132653,0.194065,612,101342.394256,3.503083,0.404661
0.132653,0.204077,613,101342.269799,3.532135,0.403970
0.132653,0.214089,614,101342.144637,3.561129,0.403150
0.132653,0.224100,615,101342.018812,3.590052,0.402202
0.132653,0.234112,616,101341.892361,3.618902,0.401126
0.132653,0.244123,617,101341.765331,3.647667,0.399921
0.132653,0.254135,618,101341.637763,3.676341,0.398587
0.132653,0.264147,619,101341.509707,3.704914,0.397124
0.132653,0.274158,620,101341.381210,3.733380,0.395532
0.132653,0.284170,621,101341.252324,3.761727,0.393810
0.132653,0.294181,622,101341.123100,3.789949,0.391959
0.132653,0.304193,623,101340.993593,3.818035,0.389979
0.132653,0.314205,624,101340.863857,3.845978,0.387869
0.132653,0.324216,625,101340.733951,3.873767,0.385629
0.132653,0.334228,626,101340.603931,3.901395,0.383259
0.132653,0.344239,627,101340.473858,3.928849,0.380760
0.132653,0.354251,628,101340.343792,3.956125,0.378131
0.132653,0.364263,629,101340.213796,3.983208,0.375372
0.132653,0.374274,630,101340.083932,4.010094,0.372485
0.132653,0.384286,631,101339.954266,4.036769,0.369468
0.132653,0.394298,632,101339.824861,4.063227,0.366323
0.132653,0.404309,633,101339.695786,4.089456,0.363050
0.132653,0.414321,634,101339.567104,4.115450,0.359650
0.132653,0.424332,635,101339.438886,4.141196,0.356123
0.132653,0.434344,636,101339.311199,4.166688,0.352470
0.132653,0.444356,637,101339.184112,4.191913,0.348691
0.132653,0.454367,638,101339.057695,4.216866,0.344788
0.132653,0.464379,639,101338.932017,4.241534,0.340763
0.132653,0.474390,640,101338.807149,4.265911,0.336615
0.132653,0.484402,641,101338.683161,4.289986,0.332346
0.132653,0.494414,642,101338.560124,4.313752,0.327957
0.132653,0.504425,643,101338.438110,4.337197,0.323451
0.132653,0.514437,644,101338.317187,4.360317,0.318827
0.132653,0.524448,645,101338.197428,4.383099,0.314089
0.132653,0.534460,646,101338.078902,4.405538,0.309237
0.132653,0.544472,647,101337.961682,4.427623,0.304273
0.132653,0.554483,648,101337.845835,4.449349,0.299199
0.132653,0.564495,649,101337.731433,4.470704,0.294017
0.132653,0.574507,650,101337.618542,4.491683,0.288729
0.132653,0.584518,651,101337.507235,4.512277,0.283336
0.132653,0.594530,652,101337.397575,4.532480,0.277842
0.132653,0.604541,653,101337.289634,4.552283,0.272247
0.132653,0.614553,654,101337.183474,4.571680,0.266555
0.132653,0.624565,655,101337.079164,4.590662,0.260767
0.132653,0.634576,656,101336.976767,4.609225,0.254886
0.132653,0.644588,657,101336.876346,4.627359,0.248914
0.132653,0.654599,658,101336.777964,4.645062,0.242853
0.132653,0.664611,659,101336.681684,4.662323,0.236706
0.132653,0.674623,660,101336.587563,4.679139,0.230474
0.132653,0.684634,661,101336.495663,4.695502,0.224162
0.132653,0.694646,662,101336.406039,4.711408,0.217770
0.132653,0.704657,663,101336.318748,4.726851,0.211301
0.132653,0.714669,664,101336.233845,4.741826,0.204759
0.132653,0.724681,665,101336.151384,4.756326,0.198144
0.132653,0.734692,666,101336.071415,4.770349,0.191461
0.132653,0.744704,667,101335.993989,4.783887,0.184710
0.132653,0.754716,668,101335.919155,4.796939,0.177895
0.132653,0.764727,669,101335.846959,4.809498,0.171018
0.132653,0.774739,670,101335.777446,4.821562,0.164081
0.132653,0.784750,671,101335.710660,4.833124,0.157087
0.132653,0.794762,672,101335.646642,4.844184,0.150038
0.132653,0.804774,673,101335.585432,4.854735,0.142937
0.132653,0.814785,674,101335.527066,4.864778,0.135785
0.132653,0.824797,675,101335.471583,4.874305,0.128586
0.132653,0.834808,676,101335.419014,4.883317,0.121340
0.132653,0.844820,677,101335.369392,4.891808,0.114051
0.132653,0.854832,678,101335.322745,4.899779,0.106721
0.132653,0.864843,679,101335.279102,4.907226,0.099351
0.132653,0.874855,680,101335.238486,4.914147,0.091945
0.132653,0.884866,681,101335.200922,4.920540,0.084503
0.132653,0.894878,682,101335.166428,4.926405,0.077029
0.132653,0.904890,683,101335.135024,4.931739,0.069524
0.132653,0.914901,684,101335.106723,4.936543,0.061990
0.132653,0.924913,685,101335.081540,4.940813,0.054432
0.132653,0.934925,686,101335.059478,4.944554,0.046844
0.132653,0.944936,687,101335.040561,4.947758,0.039249
0.132653,0.954948,688,101335.024761,4.950434,0.031608
0.132653,0.964959,689,101335.012120,4.952567,0.023992
0.132653,0.974971,690,101335.002618,4.954150,0.016319
0.132653,0.984983,691,101334.996211,4.944906,0.008630
0.132653,0.994994,692,101334.993080,4.924829,0.002424
0.153061,0.016757,693,101344.482460,2.942172,0.334852
0.153061,0.026739,694,101344.306175,2.999168,0.513710
0.153061,0.036721,695,101344.234406,3.038179,0.432562
0.153061,0.046703,696,101344.105033,3.068937,0.470407
0.153061,0.056686,697,101344.000305,3.098057,0.457715
0.153061,0.066668,698,101343.884700,3.127785,0.463378
0.153061,0.076650,699,101343.771440,3.157262,0.462954
0.153061,0.086632,700,101343.656274,3.186820,0.464104
0.153061,0.096614,701,101343.540396,3.216347,0.464696
0.153061,0.106596,702,101343.423515,3.245875,0.465253
0.153061,0.116579,703,101343.305708,3.275392,0.465658
0.153061,0.126561,704,101343.186969,3.304899,0.465931
0.153061,0.136543,705,101343.067318,3.334388,0.466068
0.153061,0.146525,706,101342.946771,3.363861,0.466067
0.153061,0.156507,707,101342.825350,3.393308,0.465929
0.153061,0.166489,708,101342.703076,3.422727,0.465651
0.153061,0.176472,709,101342.579979,3.452110,0.465234
0.153061,0.186454,710,101342.456084,3.481454,0.464676
0.153061,0.196436,711,101342.331426,3.510749,0.463977
0.153061,0.206418,712,101342.206036,3.539991,0.463136
0.153061,0.216400,713,101342.079954,3.569171,0.462153
0.153061,0.226382,714,101341.953215,3.598284,0.461027
0.153061,0.236365,715,101341.825863,3.627319,0.459758
0.153061,0.246347,716,101341.697939,3.656272,0.458344
0.153061,0.256329,717,101341.569490,3.685130,0.456785
0.153061,0.266311,718,101341.440560,3.713890,0.455081
0.153061,0.276293,719,101341.311201,3.742539,0.453232
0.153061,0.286275,720,101341.181460,3.771072,0.451236
0.153061,0.296258,721,101341.051394,3.799476,0.449093
0.153061,0.306240,722,101340.921053,3.827746,0.446803
0.153061,0.316222,723,101340.790496,3.855870,0.444366
0.153061,0.326204,724,101340.659776,3.883842,0.441781
0.153061,0.336186,725,101340.528955,3.911649,0.439049
0.153061,0.346168,726,101340.398091,3.939285,0.436169
0.153061,0.356151,727,101340.267246,3.966738,0.433141
0.153061,0.366133,728,101340.136482,3.994001,0.429965
0.153061,0.376115,729,101340.005863,4.021062,0.426642
0.153061,0.386097,730,101339.875452,4.047914,0.423172
0.153061,0.396079,731,101339.745318,4.074545,0.419555
0.153061,0.406061,732,101339.615523,4.100949,0.415792
0.153061,0.416044,733,101339.486138,4.127112,0.411883
0.153061,0.426026,734,101339.357228,4.153029,0.407829
0.153061,0.436008,735,101339.228866,4.178687,0.403632
0.153061,0.445990,736,101339.101116,4.204079,0.399291
0.153061,0.455972,737,101338.974053,4.229194,0.394808
0.153061,0.465954,738,101338.847743,4.254025,0.390185
0.153061,0.475936,739,101338.722260,4.278560,0.385422
0.153061,0.485919,740,101338.597672,4.302793,0.380520
0.153061,0.495901,741,101338.474052,4.326711,0.375482
0.153061,0.505883,742,101338.351470,4.350310,0.370310
0.153061,0.515865,743,101338.229998,4.373577,0.365003
0.153061,0.525847,744,101338.109706,4.396506,0.359566
0.153061,0.535829,745,101337.990666,4.419087,0.353998
0.153061,0.545812,746,101337.872946,4.441313,0.348303
0.153061,0.555794,747,101337.756619,4.463174,0.342483
0.153061,0.565776,748,101337.641753,4.484664,0.336539
0.153061,0.575758,749,101337.528419,4.505772,0.330474
0.153061,0.585740,750,101337.416682,4.526495,0.324290
0.153061,0.595722,751,101337.306614,4.546820,0.317990
0.153061,0.605705,752,101337.198278,4.566744,0.311576
0.153061,0.615687,753,101337.091744,4.586256,0.305051
0.153061,0.625669,754,101336.987075,4.605353,0.298416
0.153061,0.635651,755,101336.884337,4.624025,0.291676
0.153061,0.645633,756,101336.783590,4.642267,0.284832
0.153061,0.655615,757,101336.684900,4.660070,0.277887
0.153061,0.665598,758,101336.588326,4.677432,0.270844
0.153061,0.675580,759,101336.493928,4.694343,0.263706
0.153061,0.685562,760,101336.401764,4.710800,0.256475
0.153061,0.695544,761,101336.311893,4.726794,0.249155
0.153061,0.705526,762,101336.224367,4.742324,0.241747
0.153061,0.715508,763,101336.139244,4.757380,0.234256
0.153061,0.725491,764,101336.056573,4.771960,0.226684
0.153061,0.735473,765,101335.976408,4.786058,0.219033
0.153061,0.745455,766,101335.898797,4.799671,0.211306
0.153061,0.755437,767,101335.823788,4.812791,0.203507
0.153061,0.765419,768,101335.751426,4.825418,0.195638
0.153061,0.775401,769,101335.681758,4.837544,0.187701
0.153061,0.785384,770,101335.614824,4.849169,0.179701
0.153061,0.795366,771,101335.550666,4.860286,0.171638
0.153061,0.805348,772,101335.489322,4.870895,0.163517
0.153061,0.815330,773,101335.430830,4.880989,0.155340
0.153061,0.825312,774,101335.375223,4.890569,0.147109
0.153061,0.835294,775,101335.322536,4.899628,0.138827
0.153061,0.845276,776,101335.272798,4.908167,0.130498
0.153061,0.855259,777,101335.226040,4.916181,0.122122
0.153061,0.865241,778,101335.182287,4.923671,0.113704
0.153061,0.875223,779,101335.141564,4.930631,0.105245
0.153061,0.885205,780,101335.103893,4.937063,0.096748
0.153061,0.895187,781,101335.069294,4.942963,0.088216
0.153061,0.905169,782,101335.037785,4.948332,0.079651
0.153061,0.915152,783,101335.009381,4.953166,0.071056
0.153061,0.925134,784,101334.984097,4.957467,0.062435
0.153061,0.935116,785,101334.961936,4.961232,0.053783
0.153061,0.945098,786,101334.942924,4.964463,0.045125
0.153061,0.955080,787,101334.927041,4.967158,0.036420
0.153061,0.965062,788,101334.914319,4.969310,0.027739
0.153061,0.975045,789,101334.904753,4.970899,0.019006
0.153061,0.985027,790,101334.898304,4.960194,0.010243
0.153061,0.995009,791,101334.895144,4.937188,0.002958
0.173469,0.020072,792,101344.426196,2.945464,0.384991
0.173469,0.030021,793,101344.247284,3.002753,0.581962
0.173469,0.039969,794,101344.178106,3.044826,0.488348
0.173469,0.049918,795,101344.045032,3.075002,0.534421
0.173469,0.059866,796,101343.941460,3.104558,0.517242
0.173469,0.069815,797,101343.823969,3.134348,0.524903
0.173469,0.079763,798,101343.710233,3.164009,0.523639
0.173469,0.089712,799,101343.593977,3.193733,0.525008
0.173469,0.099660,800,101343.477174,3.223440,0.525469
0.173469,0.109609,801,101343.359296,3.253150,0.525988
0.173469,0.119557,802,101343.240486,3.282856,0.526325
0.173469,0.129506,803,101343.120735,3.312552,0.526528
0.173469,0.139454,804,101343.000062,3.342237,0.526586
0.173469,0.149403,805,101342.878491,3.371904,0.526497
0.173469,0.159351,806,101342.756043,3.401550,0.526262
0.173469,0.169300,807,101342.632744,3.431167,0.525876
0.173469,0.179248,808,101342.508620,3.460752,0.525340
0.173469,0.189197,809,101342.383705,3.490294,0.524650
0.173469,0.199145,810,101342.258028,3.519793,0.523807
0.173469,0.209094,811,101342.131627,3.549236,0.522809
0.173469,0.219042,812,101342.004536,3.578620,0.521654
0.173469,0.228991,813,101341.876797,3.607934,0.520342
0.173469,0.238939,814,101341.748450,3.637175,0.518871
0.173469,0.248888,815,101341.619540,3.666329,0.517240
0.173469,0.258836,816,101341.490110,3.695393,0.515449
0.173469,0.268785,817,101341.360211,3.724354,0.513495
0.173469,0.278733,818,101341.229888,3.753208,0.511380
0.173469,0.288682,819,101341.099196,3.781943,0.509100
0.173469,0.298630,820,101340.968184,3.810552,0.506658
0.173469,0.308579,821,101340.836911,3.839023,0.504050
0.173469,0.318527,822,101340.705428,3.867351,0.501278
0.173469,0.328476,823,101340.573796,3.895523,0.498339
0.173469,0.338424,824,101340.442072,3.923533,0.495236
0.173469,0.348373,825,101340.310319,3.951368,0.491966
0.173469,0.358321,826,101340.178595,3.979022,0.488531
0.173469,0.368270,827,101340.046966,4.006482,0.484929
0.173469,0.378218,828,101339.915494,4.033742,0.481162
0.173469,0.388167,829,101339.784246,4.060788,0.477229
0.173469,0.398115,830,101339.653285,4.087616,0.473131
0.173469,0.408064,831,101339.522682,4.114210,0.468869
0.173469,0.418012,832,101339.392502,4.140567,0.464443
0.173469,0.427961,833,101339.262815,4.166671,0.459854
0.173469,0.437909,834,101339.133689,4.192517,0.455103
